#https://data.marine.copernicus.eu/viewer/expert?view=dataset&dataset=SEALEVEL_EUR_PHY_L4_MY_008_068
#Surface geostrophic northward sea water velocity vgos
#    title: DT merged all satellites European Seas Gridded SSALTO/DUACS Sea Surface Height L4 product and derived variables
#    institution: CLS, CNES
#    source: Altimetry measurements
#    history: 2024-10-24 07:06:58Z: Creation
#    contact: servicedesk.cmems@mercator-ocean.eu
#    references: http://marine.copernicus.eu
#    comment: Sea Surface Height measured by Altimetry and derived variables
#    subset:source: ARCO data downloaded from the Marine Data Store using the MyOcean Data Portal
#    subset:productId: SEALEVEL_EUR_PHY_L4_MY_008_068
#    subset:datasetId: cmems_obs-sl_eur_phy-ssh_my_allsat-l4-duacs-0.0625deg_P1D_202411
#    subset:date: 2025-06-10T12:16:10.165Z
#latitudes averaged over 43.34375, 43.40625.
#longitudes averaged over 7.84375, 7.90625.
# coriolis_parameter = 2*(7.2921e-5)*np.sin((4.33666670E+01)*180/2*np.pi)
# density_sea_water = 1023.6
# dpdy = coriolis_parameter*density_sea_water*vgos
#date	vgos	dpdy
2000-07-06 00:00:00	-0.018950000	0.000000267
2000-07-07 00:00:00	-0.015350001	0.000000216
2000-07-08 00:00:00	-0.012450000	0.000000175
2000-07-09 00:00:00	-0.010250000	0.000000144
2000-07-10 00:00:00	-0.010250000	0.000000144
2000-07-11 00:00:00	-0.010475000	0.000000147
2000-07-12 00:00:00	-0.010725001	0.000000151
2000-07-13 00:00:00	-0.011475001	0.000000161
2000-07-14 00:00:00	-0.011225000	0.000000158
2000-07-15 00:00:00	-0.010500001	0.000000148
2000-07-16 00:00:00	-0.009025000	0.000000127
2000-07-17 00:00:00	-0.006850000	0.000000096
2000-07-18 00:00:00	-0.004175000	0.000000059
2000-07-19 00:00:00	-0.001300000	0.000000018
2000-07-20 00:00:00	0.001150000	-0.000000016
2000-07-21 00:00:00	0.004775000	-0.000000067
2000-07-22 00:00:00	0.007450000	-0.000000105
2000-07-23 00:00:00	0.011800000	-0.000000166
2000-07-24 00:00:00	0.014925000	-0.000000210
2000-07-25 00:00:00	0.018324999	-0.000000258
2000-07-26 00:00:00	0.022200000	-0.000000312
2000-07-27 00:00:00	0.025849998	-0.000000364
2000-07-28 00:00:00	0.029475000	-0.000000415
2000-07-29 00:00:00	0.031900000	-0.000000449
2000-07-30 00:00:00	0.033375002	-0.000000470
2000-07-31 00:00:00	0.034074999	-0.000000479
2000-08-01 00:00:00	0.034325000	-0.000000483
2000-08-02 00:00:00	0.032875001	-0.000000463
2000-08-03 00:00:00	0.032425001	-0.000000456
2000-08-04 00:00:00	0.030700000	-0.000000432
2000-08-05 00:00:00	0.028274998	-0.000000398
2000-08-06 00:00:00	0.026325000	-0.000000370
2000-08-07 00:00:00	0.023674998	-0.000000333
2000-08-08 00:00:00	0.021475000	-0.000000302
2000-08-09 00:00:00	0.019549999	-0.000000275
2000-08-10 00:00:00	0.017600000	-0.000000248
2000-08-11 00:00:00	0.015424999	-0.000000217
2000-08-12 00:00:00	0.014225001	-0.000000200
2000-08-13 00:00:00	0.012525000	-0.000000176
2000-08-14 00:00:00	0.011550000	-0.000000163
2000-08-15 00:00:00	0.010325000	-0.000000145
2000-08-16 00:00:00	0.009175000	-0.000000129
2000-08-17 00:00:00	0.008650001	-0.000000122
2000-08-18 00:00:00	0.007175000	-0.000000101
2000-08-19 00:00:00	0.006700000	-0.000000094
2000-08-20 00:00:00	0.005250000	-0.000000074
2000-08-21 00:00:00	0.004300000	-0.000000060
2000-08-22 00:00:00	0.002575000	-0.000000036
2000-08-23 00:00:00	0.001375000	-0.000000019
2000-08-24 00:00:00	-0.001525000	0.000000021
2000-08-25 00:00:00	-0.003950000	0.000000056
2000-08-26 00:00:00	-0.008825000	0.000000124
2000-08-27 00:00:00	-0.013400001	0.000000189
2000-08-28 00:00:00	-0.021150000	0.000000298
2000-08-29 00:00:00	-0.030125000	0.000000424
2000-08-30 00:00:00	-0.041024998	0.000000577
2000-08-31 00:00:00	-0.053150002	0.000000748
2000-09-01 00:00:00	-0.066950001	0.000000942
2000-09-02 00:00:00	-0.081974998	0.000001153
2000-09-03 00:00:00	-0.097975001	0.000001378
2000-09-04 00:00:00	-0.113975003	0.000001604
2000-09-05 00:00:00	-0.128224999	0.000001804
2000-09-06 00:00:00	-0.142075002	0.000001999
2000-09-07 00:00:00	-0.152950004	0.000002152
2000-09-08 00:00:00	-0.160450011	0.000002257
2000-09-09 00:00:00	-0.165075004	0.000002323
2000-09-10 00:00:00	-0.166999996	0.000002350
2000-09-11 00:00:00	-0.165324986	0.000002326
2000-09-12 00:00:00	-0.161925003	0.000002278
2000-09-13 00:00:00	-0.155874997	0.000002193
2000-09-14 00:00:00	-0.147624999	0.000002077
2000-09-15 00:00:00	-0.138175011	0.000001944
2000-09-16 00:00:00	-0.128250003	0.000001804
2000-09-17 00:00:00	-0.117125005	0.000001648
2000-09-18 00:00:00	-0.106174998	0.000001494
2000-09-19 00:00:00	-0.093850002	0.000001320
2000-09-20 00:00:00	-0.082699999	0.000001164
2000-09-21 00:00:00	-0.071300000	0.000001003
2000-09-22 00:00:00	-0.062099997	0.000000874
2000-09-23 00:00:00	-0.052400000	0.000000737
2000-09-24 00:00:00	-0.043924998	0.000000618
2000-09-25 00:00:00	-0.035200000	0.000000495
2000-09-26 00:00:00	-0.025750000	0.000000362
2000-09-27 00:00:00	-0.017050000	0.000000240
2000-09-28 00:00:00	-0.008300000	0.000000117
2000-09-29 00:00:00	-0.000350000	0.000000005
2000-09-30 00:00:00	0.007200000	-0.000000101
2000-10-01 00:00:00	0.013975000	-0.000000197
2000-10-02 00:00:00	0.019300001	-0.000000272
2000-10-03 00:00:00	0.022950001	-0.000000323
2000-10-04 00:00:00	0.026100000	-0.000000367
2000-10-05 00:00:00	0.027800001	-0.000000391
2000-10-06 00:00:00	0.028025001	-0.000000394
2000-10-07 00:00:00	0.028999999	-0.000000408
2000-10-08 00:00:00	0.028274998	-0.000000398
2000-10-09 00:00:00	0.028050000	-0.000000395
2000-10-10 00:00:00	0.026100000	-0.000000367
2000-10-11 00:00:00	0.023675000	-0.000000333
2000-10-12 00:00:00	0.019800000	-0.000000279
2000-10-13 00:00:00	0.016150000	-0.000000227
2000-10-14 00:00:00	0.011325000	-0.000000159
2000-10-15 00:00:00	0.006475000	-0.000000091
2000-10-16 00:00:00	0.001125000	-0.000000016
2000-10-17 00:00:00	-0.003475000	0.000000049
2000-10-18 00:00:00	-0.008549999	0.000000120
2000-10-19 00:00:00	-0.013400001	0.000000189
2000-10-20 00:00:00	-0.018950000	0.000000267
2000-10-21 00:00:00	-0.023575000	0.000000332
2000-10-22 00:00:00	-0.028675001	0.000000403
2000-10-23 00:00:00	-0.031575002	0.000000444
2000-10-24 00:00:00	-0.035450000	0.000000499
2000-10-25 00:00:00	-0.037400000	0.000000526
2000-10-26 00:00:00	-0.038599998	0.000000543
2000-10-27 00:00:00	-0.039099999	0.000000550
2000-10-28 00:00:00	-0.037850000	0.000000533
2000-10-29 00:00:00	-0.037149999	0.000000523
2000-10-30 00:00:00	-0.033500001	0.000000471
2000-10-31 00:00:00	-0.031350002	0.000000441
2000-11-01 00:00:00	-0.028900001	0.000000407
2000-11-02 00:00:00	-0.026750000	0.000000376
2000-11-03 00:00:00	-0.025274999	0.000000356
2000-11-04 00:00:00	-0.023575000	0.000000332
2000-11-05 00:00:00	-0.023350000	0.000000329
2000-11-06 00:00:00	-0.022849999	0.000000321
2000-11-07 00:00:00	-0.023100000	0.000000325
2000-11-08 00:00:00	-0.022849999	0.000000321
2000-11-09 00:00:00	-0.023074999	0.000000325
2000-11-10 00:00:00	-0.023550000	0.000000331
2000-11-11 00:00:00	-0.025000000	0.000000352
2000-11-12 00:00:00	-0.026000001	0.000000366
2000-11-13 00:00:00	-0.027474999	0.000000387
2000-11-14 00:00:00	-0.029875001	0.000000420
2000-11-15 00:00:00	-0.030625001	0.000000431
2000-11-16 00:00:00	-0.034725003	0.000000489
2000-11-17 00:00:00	-0.036650002	0.000000516
2000-11-18 00:00:00	-0.040299997	0.000000567
2000-11-19 00:00:00	-0.043925002	0.000000618
2000-11-20 00:00:00	-0.048275001	0.000000679
2000-11-21 00:00:00	-0.053125001	0.000000747
2000-11-22 00:00:00	-0.057500001	0.000000809
2000-11-23 00:00:00	-0.062100001	0.000000874
2000-11-24 00:00:00	-0.066225000	0.000000932
2000-11-25 00:00:00	-0.069375001	0.000000976
2000-11-26 00:00:00	-0.072049998	0.000001014
2000-11-27 00:00:00	-0.073974997	0.000001041
2000-11-28 00:00:00	-0.075675003	0.000001065
2000-11-29 00:00:00	-0.076150000	0.000001071
2000-11-30 00:00:00	-0.075450003	0.000001062
2000-12-01 00:00:00	-0.073474996	0.000001034
2000-12-02 00:00:00	-0.070099995	0.000000986
2000-12-03 00:00:00	-0.065974995	0.000000928
2000-12-04 00:00:00	-0.059175000	0.000000833
2000-12-05 00:00:00	-0.052649997	0.000000741
2000-12-06 00:00:00	-0.045850001	0.000000645
2000-12-07 00:00:00	-0.039825000	0.000000560
2000-12-08 00:00:00	-0.033524998	0.000000472
2000-12-09 00:00:00	-0.028900001	0.000000407
2000-12-10 00:00:00	-0.025024999	0.000000352
2000-12-11 00:00:00	-0.023325000	0.000000328
2000-12-12 00:00:00	-0.021900000	0.000000308
2000-12-13 00:00:00	-0.020925000	0.000000294
2000-12-14 00:00:00	-0.019475000	0.000000274
2000-12-15 00:00:00	-0.018250000	0.000000257
2000-12-16 00:00:00	-0.017025001	0.000000240
2000-12-17 00:00:00	-0.016075000	0.000000226
2000-12-18 00:00:00	-0.015600000	0.000000219
2000-12-19 00:00:00	-0.015799999	0.000000222
2000-12-20 00:00:00	-0.017475000	0.000000246
2000-12-21 00:00:00	-0.020675000	0.000000291
2000-12-22 00:00:00	-0.025750002	0.000000362
2000-12-23 00:00:00	-0.030849999	0.000000434
2000-12-24 00:00:00	-0.036924999	0.000000520
2000-12-25 00:00:00	-0.043449998	0.000000611
2000-12-26 00:00:00	-0.049500000	0.000000696
2000-12-27 00:00:00	-0.053350002	0.000000751
2000-12-28 00:00:00	-0.058224998	0.000000819
2000-12-29 00:00:00	-0.062099997	0.000000874
2000-12-30 00:00:00	-0.064750001	0.000000911
2000-12-31 00:00:00	-0.068149999	0.000000959
2001-01-01 00:00:00	-0.071775004	0.000001010
2001-01-02 00:00:00	-0.076849997	0.000001081
2001-01-03 00:00:00	-0.080750003	0.000001136
2001-01-04 00:00:00	-0.085850000	0.000001208
2001-01-05 00:00:00	-0.090449996	0.000001273
2001-01-06 00:00:00	-0.093625002	0.000001317
2001-01-07 00:00:00	-0.096499994	0.000001358
2001-01-08 00:00:00	-0.098200001	0.000001382
2001-01-09 00:00:00	-0.099425003	0.000001399
2001-01-10 00:00:00	-0.101374999	0.000001426
2001-01-11 00:00:00	-0.102575004	0.000001443
2001-01-12 00:00:00	-0.104750000	0.000001474
2001-01-13 00:00:00	-0.107400000	0.000001511
2001-01-14 00:00:00	-0.110300004	0.000001552
2001-01-15 00:00:00	-0.112975001	0.000001590
2001-01-16 00:00:00	-0.115900002	0.000001631
2001-01-17 00:00:00	-0.118074998	0.000001661
2001-01-18 00:00:00	-0.120525002	0.000001696
2001-01-19 00:00:00	-0.122199997	0.000001719
2001-01-20 00:00:00	-0.123400003	0.000001736
2001-01-21 00:00:00	-0.124400005	0.000001750
2001-01-22 00:00:00	-0.124600001	0.000001753
2001-01-23 00:00:00	-0.124850005	0.000001757
2001-01-24 00:00:00	-0.125100002	0.000001760
2001-01-25 00:00:00	-0.125100002	0.000001760
2001-01-26 00:00:00	-0.125100002	0.000001760
2001-01-27 00:00:00	-0.124624997	0.000001753
2001-01-28 00:00:00	-0.124600001	0.000001753
2001-01-29 00:00:00	-0.123875000	0.000001743
2001-01-30 00:00:00	-0.124625005	0.000001753
2001-01-31 00:00:00	-0.124150001	0.000001747
2001-02-01 00:00:00	-0.125100002	0.000001760
2001-02-02 00:00:00	-0.125124991	0.000001760
2001-02-03 00:00:00	-0.125349998	0.000001764
2001-02-04 00:00:00	-0.125825003	0.000001770
2001-02-05 00:00:00	-0.126300007	0.000001777
2001-02-06 00:00:00	-0.125825003	0.000001770
2001-02-07 00:00:00	-0.125125006	0.000001760
2001-02-08 00:00:00	-0.124849997	0.000001757
2001-02-09 00:00:00	-0.122450002	0.000001723
2001-02-10 00:00:00	-0.120749995	0.000001699
2001-02-11 00:00:00	-0.118074998	0.000001661
2001-02-12 00:00:00	-0.115649998	0.000001627
2001-02-13 00:00:00	-0.112250000	0.000001579
2001-02-14 00:00:00	-0.109850004	0.000001546
2001-02-15 00:00:00	-0.107875004	0.000001518
2001-02-16 00:00:00	-0.104750000	0.000001474
2001-02-17 00:00:00	-0.103300005	0.000001453
2001-02-18 00:00:00	-0.101125002	0.000001423
2001-02-19 00:00:00	-0.099399999	0.000001399
2001-02-20 00:00:00	-0.097224995	0.000001368
2001-02-21 00:00:00	-0.094774999	0.000001333
2001-02-22 00:00:00	-0.093125001	0.000001310
2001-02-23 00:00:00	-0.090450004	0.000001273
2001-02-24 00:00:00	-0.086575001	0.000001218
2001-02-25 00:00:00	-0.083175004	0.000001170
2001-02-26 00:00:00	-0.079075001	0.000001113
2001-02-27 00:00:00	-0.074925005	0.000001054
2001-02-28 00:00:00	-0.070325002	0.000000989
2001-03-01 00:00:00	-0.066249996	0.000000932
2001-03-02 00:00:00	-0.061600000	0.000000867
2001-03-03 00:00:00	-0.058200002	0.000000819
2001-03-04 00:00:00	-0.054349996	0.000000765
2001-03-05 00:00:00	-0.050949998	0.000000717
2001-03-06 00:00:00	-0.049249999	0.000000693
2001-03-07 00:00:00	-0.046850003	0.000000659
2001-03-08 00:00:00	-0.044925001	0.000000632
2001-03-09 00:00:00	-0.042025000	0.000000591
2001-03-10 00:00:00	-0.038850002	0.000000547
2001-03-11 00:00:00	-0.035949998	0.000000506
2001-03-12 00:00:00	-0.033525001	0.000000472
2001-03-13 00:00:00	-0.030350002	0.000000427
2001-03-14 00:00:00	-0.028675001	0.000000403
2001-03-15 00:00:00	-0.026974998	0.000000380
2001-03-16 00:00:00	-0.025500000	0.000000359
2001-03-17 00:00:00	-0.026250001	0.000000369
2001-03-18 00:00:00	-0.028175000	0.000000396
2001-03-19 00:00:00	-0.030350000	0.000000427
2001-03-20 00:00:00	-0.031824999	0.000000448
2001-03-21 00:00:00	-0.034474999	0.000000485
2001-03-22 00:00:00	-0.037124999	0.000000522
2001-03-23 00:00:00	-0.039099999	0.000000550
2001-03-24 00:00:00	-0.040525001	0.000000570
2001-03-25 00:00:00	-0.041749999	0.000000587
2001-03-26 00:00:00	-0.041749999	0.000000587
2001-03-27 00:00:00	-0.041249998	0.000000580
2001-03-28 00:00:00	-0.040299997	0.000000567
2001-03-29 00:00:00	-0.039075002	0.000000550
2001-03-30 00:00:00	-0.038100000	0.000000536
2001-03-31 00:00:00	-0.037124999	0.000000522
2001-04-01 00:00:00	-0.037149999	0.000000523
2001-04-02 00:00:00	-0.036899999	0.000000519
2001-04-03 00:00:00	-0.038149998	0.000000537
2001-04-04 00:00:00	-0.038850002	0.000000547
2001-04-05 00:00:00	-0.041275002	0.000000581
2001-04-06 00:00:00	-0.043449998	0.000000611
2001-04-07 00:00:00	-0.045874998	0.000000645
2001-04-08 00:00:00	-0.049249999	0.000000693
2001-04-09 00:00:00	-0.052650001	0.000000741
2001-04-10 00:00:00	-0.056775000	0.000000799
2001-04-11 00:00:00	-0.060650002	0.000000853
2001-04-12 00:00:00	-0.064025000	0.000000901
2001-04-13 00:00:00	-0.068200000	0.000000960
2001-04-14 00:00:00	-0.070599996	0.000000993
2001-04-15 00:00:00	-0.073750004	0.000001038
2001-04-16 00:00:00	-0.076625004	0.000001078
2001-04-17 00:00:00	-0.079799995	0.000001123
2001-04-18 00:00:00	-0.083650000	0.000001177
2001-04-19 00:00:00	-0.087050006	0.000001225
2001-04-20 00:00:00	-0.091175005	0.000001283
2001-04-21 00:00:00	-0.094325006	0.000001327
2001-04-22 00:00:00	-0.098199993	0.000001382
2001-04-23 00:00:00	-0.101600006	0.000001429
2001-04-24 00:00:00	-0.104249999	0.000001467
2001-04-25 00:00:00	-0.106674999	0.000001501
2001-04-26 00:00:00	-0.108374998	0.000001525
2001-04-27 00:00:00	-0.110524997	0.000001555
2001-04-28 00:00:00	-0.111275002	0.000001566
2001-04-29 00:00:00	-0.112250000	0.000001579
2001-04-30 00:00:00	-0.112025000	0.000001576
2001-05-01 00:00:00	-0.112274997	0.000001580
2001-05-02 00:00:00	-0.112000003	0.000001576
2001-05-03 00:00:00	-0.110799998	0.000001559
2001-05-04 00:00:00	-0.109825000	0.000001545
2001-05-05 00:00:00	-0.108174995	0.000001522
2001-05-06 00:00:00	-0.106199995	0.000001494
2001-05-07 00:00:00	-0.103799999	0.000001460
2001-05-08 00:00:00	-0.101099998	0.000001422
2001-05-09 00:00:00	-0.097949997	0.000001378
2001-05-10 00:00:00	-0.094574995	0.000001331
2001-05-11 00:00:00	-0.091949999	0.000001294
2001-05-12 00:00:00	-0.089249998	0.000001256
2001-05-13 00:00:00	-0.085599996	0.000001204
2001-05-14 00:00:00	-0.082450002	0.000001160
2001-05-15 00:00:00	-0.078074999	0.000001098
2001-05-16 00:00:00	-0.073974997	0.000001041
2001-05-17 00:00:00	-0.069600001	0.000000979
2001-05-18 00:00:00	-0.064525001	0.000000908
2001-05-19 00:00:00	-0.059200000	0.000000833
2001-05-20 00:00:00	-0.054125000	0.000000762
2001-05-21 00:00:00	-0.050000001	0.000000703
2001-05-22 00:00:00	-0.046350002	0.000000652
2001-05-23 00:00:00	-0.042225000	0.000000594
2001-05-24 00:00:00	-0.039574999	0.000000557
2001-05-25 00:00:00	-0.037850000	0.000000533
2001-05-26 00:00:00	-0.035200000	0.000000495
2001-05-27 00:00:00	-0.033775002	0.000000475
2001-05-28 00:00:00	-0.032550000	0.000000458
2001-05-29 00:00:00	-0.031800002	0.000000447
2001-05-30 00:00:00	-0.030625001	0.000000431
2001-05-31 00:00:00	-0.030600000	0.000000431
2001-06-01 00:00:00	-0.030375000	0.000000427
2001-06-02 00:00:00	-0.030350000	0.000000427
2001-06-03 00:00:00	-0.030350000	0.000000427
2001-06-04 00:00:00	-0.031075001	0.000000437
2001-06-05 00:00:00	-0.031825002	0.000000448
2001-06-06 00:00:00	-0.033500001	0.000000471
2001-06-07 00:00:00	-0.034499999	0.000000485
2001-06-08 00:00:00	-0.036174998	0.000000509
2001-06-09 00:00:00	-0.037150003	0.000000523
2001-06-10 00:00:00	-0.037400000	0.000000526
2001-06-11 00:00:00	-0.037900001	0.000000533
2001-06-12 00:00:00	-0.036875002	0.000000519
2001-06-13 00:00:00	-0.035949998	0.000000506
2001-06-14 00:00:00	-0.034225002	0.000000482
2001-06-15 00:00:00	-0.032299999	0.000000454
2001-06-16 00:00:00	-0.029874999	0.000000420
2001-06-17 00:00:00	-0.027449999	0.000000386
2001-06-18 00:00:00	-0.025024999	0.000000352
2001-06-19 00:00:00	-0.022625001	0.000000318
2001-06-20 00:00:00	-0.021150000	0.000000298
2001-06-21 00:00:00	-0.020649999	0.000000291
2001-06-22 00:00:00	-0.019475000	0.000000274
2001-06-23 00:00:00	-0.019450000	0.000000274
2001-06-24 00:00:00	-0.020424999	0.000000287
2001-06-25 00:00:00	-0.021650000	0.000000305
2001-06-26 00:00:00	-0.023824999	0.000000335
2001-06-27 00:00:00	-0.026000001	0.000000366
2001-06-28 00:00:00	-0.029649999	0.000000417
2001-06-29 00:00:00	-0.032800000	0.000000461
2001-06-30 00:00:00	-0.036650002	0.000000516
2001-07-01 00:00:00	-0.040275000	0.000000567
2001-07-02 00:00:00	-0.044425000	0.000000625
2001-07-03 00:00:00	-0.049500000	0.000000696
2001-07-04 00:00:00	-0.055100001	0.000000775
2001-07-05 00:00:00	-0.060875002	0.000000856
2001-07-06 00:00:00	-0.067675002	0.000000952
2001-07-07 00:00:00	-0.073974997	0.000001041
2001-07-08 00:00:00	-0.080524996	0.000001133
2001-07-09 00:00:00	-0.086550005	0.000001218
2001-07-10 00:00:00	-0.092399999	0.000001300
2001-07-11 00:00:00	-0.096749999	0.000001361
2001-07-12 00:00:00	-0.100125000	0.000001409
2001-07-13 00:00:00	-0.103275001	0.000001453
2001-07-14 00:00:00	-0.105000004	0.000001477
2001-07-15 00:00:00	-0.106674999	0.000001501
2001-07-16 00:00:00	-0.107400000	0.000001511
2001-07-17 00:00:00	-0.107650004	0.000001515
2001-07-18 00:00:00	-0.107175000	0.000001508
2001-07-19 00:00:00	-0.106199995	0.000001494
2001-07-20 00:00:00	-0.103774995	0.000001460
2001-07-21 00:00:00	-0.101850003	0.000001433
2001-07-22 00:00:00	-0.097475000	0.000001371
2001-07-23 00:00:00	-0.092875004	0.000001307
2001-07-24 00:00:00	-0.088275000	0.000001242
2001-07-25 00:00:00	-0.083200000	0.000001171
2001-07-26 00:00:00	-0.078575000	0.000001106
2001-07-27 00:00:00	-0.074000001	0.000001041
2001-07-28 00:00:00	-0.070099995	0.000000986
2001-07-29 00:00:00	-0.066700004	0.000000938
2001-07-30 00:00:00	-0.062825002	0.000000884
2001-07-31 00:00:00	-0.059674997	0.000000840
2001-08-01 00:00:00	-0.056024998	0.000000788
2001-08-02 00:00:00	-0.051424999	0.000000724
2001-08-03 00:00:00	-0.046824999	0.000000659
2001-08-04 00:00:00	-0.041024998	0.000000577
2001-08-05 00:00:00	-0.036150001	0.000000509
2001-08-06 00:00:00	-0.030350000	0.000000427
2001-08-07 00:00:00	-0.026000001	0.000000366
2001-08-08 00:00:00	-0.021650001	0.000000305
2001-08-09 00:00:00	-0.019500000	0.000000274
2001-08-10 00:00:00	-0.018500000	0.000000260
2001-08-11 00:00:00	-0.018750001	0.000000264
2001-08-12 00:00:00	-0.020925000	0.000000294
2001-08-13 00:00:00	-0.023074999	0.000000325
2001-08-14 00:00:00	-0.025300000	0.000000356
2001-08-15 00:00:00	-0.028449999	0.000000400
2001-08-16 00:00:00	-0.030600000	0.000000431
2001-08-17 00:00:00	-0.032524999	0.000000458
2001-08-18 00:00:00	-0.033025000	0.000000465
2001-08-19 00:00:00	-0.033974998	0.000000478
2001-08-20 00:00:00	-0.035225000	0.000000496
2001-08-21 00:00:00	-0.035700001	0.000000502
2001-08-22 00:00:00	-0.037400000	0.000000526
2001-08-23 00:00:00	-0.039575003	0.000000557
2001-08-24 00:00:00	-0.041749999	0.000000587
2001-08-25 00:00:00	-0.045375001	0.000000638
2001-08-26 00:00:00	-0.047325000	0.000000666
2001-08-27 00:00:00	-0.049750000	0.000000700
2001-08-28 00:00:00	-0.050225001	0.000000707
2001-08-29 00:00:00	-0.048050001	0.000000676
2001-08-30 00:00:00	-0.044925001	0.000000632
2001-08-31 00:00:00	-0.039549999	0.000000556
2001-09-01 00:00:00	-0.033025000	0.000000465
2001-09-02 00:00:00	-0.025274999	0.000000356
2001-09-03 00:00:00	-0.017025001	0.000000240
2001-09-04 00:00:00	-0.009275001	0.000000130
2001-09-05 00:00:00	-0.002475000	0.000000035
2001-09-06 00:00:00	0.004500000	-0.000000063
2001-09-07 00:00:00	0.010350000	-0.000000146
2001-09-08 00:00:00	0.016900001	-0.000000238
2001-09-09 00:00:00	0.022450000	-0.000000316
2001-09-10 00:00:00	0.028500000	-0.000000401
2001-09-11 00:00:00	0.032899998	-0.000000463
2001-09-12 00:00:00	0.038699999	-0.000000544
2001-09-13 00:00:00	0.043524999	-0.000000612
2001-09-14 00:00:00	0.046949998	-0.000000661
2001-09-15 00:00:00	0.048875000	-0.000000688
2001-09-16 00:00:00	0.048625000	-0.000000684
2001-09-17 00:00:00	0.046925001	-0.000000660
2001-09-18 00:00:00	0.043274999	-0.000000609
2001-09-19 00:00:00	0.039150000	-0.000000551
2001-09-20 00:00:00	0.033574998	-0.000000472
2001-09-21 00:00:00	0.028500002	-0.000000401
2001-09-22 00:00:00	0.022700001	-0.000000319
2001-09-23 00:00:00	0.017850000	-0.000000251
2001-09-24 00:00:00	0.012775000	-0.000000180
2001-09-25 00:00:00	0.009150000	-0.000000129
2001-09-26 00:00:00	0.005975000	-0.000000084
2001-09-27 00:00:00	0.003075000	-0.000000043
2001-09-28 00:00:00	0.000400000	-0.000000006
2001-09-29 00:00:00	-0.001775000	0.000000025
2001-09-30 00:00:00	-0.003475000	0.000000049
2001-10-01 00:00:00	-0.004675000	0.000000066
2001-10-02 00:00:00	-0.004925000	0.000000069
2001-10-03 00:00:00	-0.005375000	0.000000076
2001-10-04 00:00:00	-0.004175000	0.000000059
2001-10-05 00:00:00	-0.003475000	0.000000049
2001-10-06 00:00:00	-0.002000000	0.000000028
2001-10-07 00:00:00	-0.001050000	0.000000015
2001-10-08 00:00:00	-0.000800000	0.000000011
2001-10-09 00:00:00	-0.001750001	0.000000025
2001-10-10 00:00:00	-0.003199999	0.000000045
2001-10-11 00:00:00	-0.005900000	0.000000083
2001-10-12 00:00:00	-0.008549999	0.000000120
2001-10-13 00:00:00	-0.012450000	0.000000175
2001-10-14 00:00:00	-0.016550001	0.000000233
2001-10-15 00:00:00	-0.021175001	0.000000298
2001-10-16 00:00:00	-0.025024999	0.000000352
2001-10-17 00:00:00	-0.029399998	0.000000414
2001-10-18 00:00:00	-0.033050001	0.000000465
2001-10-19 00:00:00	-0.036899999	0.000000519
2001-10-20 00:00:00	-0.040524997	0.000000570
2001-10-21 00:00:00	-0.042975001	0.000000605
2001-10-22 00:00:00	-0.046850000	0.000000659
2001-10-23 00:00:00	-0.049500003	0.000000696
2001-10-24 00:00:00	-0.052650001	0.000000741
2001-10-25 00:00:00	-0.054850001	0.000000772
2001-10-26 00:00:00	-0.056299999	0.000000792
2001-10-27 00:00:00	-0.056800000	0.000000799
2001-10-28 00:00:00	-0.057025000	0.000000802
2001-10-29 00:00:00	-0.055825002	0.000000785
2001-10-30 00:00:00	-0.054350000	0.000000765
2001-10-31 00:00:00	-0.052425001	0.000000738
2001-11-01 00:00:00	-0.049024999	0.000000690
2001-11-02 00:00:00	-0.045350000	0.000000638
2001-11-03 00:00:00	-0.042225003	0.000000594
2001-11-04 00:00:00	-0.039825000	0.000000560
2001-11-05 00:00:00	-0.038850002	0.000000547
2001-11-06 00:00:00	-0.040800001	0.000000574
2001-11-07 00:00:00	-0.043899998	0.000000618
2001-11-08 00:00:00	-0.049249999	0.000000693
2001-11-09 00:00:00	-0.057250001	0.000000805
2001-11-10 00:00:00	-0.065975003	0.000000928
2001-11-11 00:00:00	-0.077375002	0.000001089
2001-11-12 00:00:00	-0.087774999	0.000001235
2001-11-13 00:00:00	-0.097450003	0.000001371
2001-11-14 00:00:00	-0.107199997	0.000001508
2001-11-15 00:00:00	-0.114675000	0.000001613
2001-11-16 00:00:00	-0.119999997	0.000001688
2001-11-17 00:00:00	-0.123175003	0.000001733
2001-11-18 00:00:00	-0.124600001	0.000001753
2001-11-19 00:00:00	-0.123625010	0.000001739
2001-11-20 00:00:00	-0.121199995	0.000001705
2001-11-21 00:00:00	-0.116374999	0.000001637
2001-11-22 00:00:00	-0.111524999	0.000001569
2001-11-23 00:00:00	-0.106674999	0.000001501
2001-11-24 00:00:00	-0.100400001	0.000001413
2001-11-25 00:00:00	-0.094075002	0.000001324
2001-11-26 00:00:00	-0.088250004	0.000001242
2001-11-27 00:00:00	-0.082450002	0.000001160
2001-11-28 00:00:00	-0.078325003	0.000001102
2001-11-29 00:00:00	-0.074925005	0.000001054
2001-11-30 00:00:00	-0.072499998	0.000001020
2001-12-01 00:00:00	-0.071050003	0.000001000
2001-12-02 00:00:00	-0.070850000	0.000000997
2001-12-03 00:00:00	-0.070600003	0.000000993
2001-12-04 00:00:00	-0.070574999	0.000000993
