#https://data.marine.copernicus.eu/viewer/expert?view=dataset&dataset=SEALEVEL_EUR_PHY_L4_MY_008_068
#Surface geostrophic eastward sea water velocity ugos
#    title: DT merged all satellites European Seas Gridded SSALTO/DUACS Sea Surface Height L4 product and derived variables
#    institution: CLS, CNES
#    source: Altimetry measurements
#    history: 2024-10-24 07:06:58Z: Creation
#    contact: servicedesk.cmems@mercator-ocean.eu
#    references: http://marine.copernicus.eu
#    comment: Sea Surface Height measured by Altimetry and derived variables
#    subset:source: ARCO data downloaded from the Marine Data Store using the MyOcean Data Portal
#    subset:productId: SEALEVEL_EUR_PHY_L4_MY_008_068
#    subset:datasetId: cmems_obs-sl_eur_phy-ssh_my_allsat-l4-duacs-0.0625deg_P1D_202411
#    subset:date: 2025-06-10T12:16:10.165Z
#latitudes averaged over 43.34375, 43.40625.
#longitudes averaged over 7.84375, 7.90625.
# coriolis_parameter = 2*(7.2921e-5)*np.sin((4.33666670E+01)*180/2*np.pi)
# density_sea_water = 1023.6
# dpdx = coriolis_parameter*density_sea_water*ugos
#date	ugos	dpdx
1997-07-23 00:00:00	-0.042575002	0.000000599
1997-07-24 00:00:00	-0.048524998	0.000000683
1997-07-25 00:00:00	-0.052825000	0.000000743
1997-07-26 00:00:00	-0.055800002	0.000000785
1997-07-27 00:00:00	-0.055975001	0.000000788
1997-07-28 00:00:00	-0.055450000	0.000000780
1997-07-29 00:00:00	-0.052825000	0.000000743
1997-07-30 00:00:00	-0.048874997	0.000000688
1997-07-31 00:00:00	-0.043974999	0.000000619
1997-08-01 00:00:00	-0.037500001	0.000000528
1997-08-02 00:00:00	-0.030749999	0.000000433
1997-08-03 00:00:00	-0.022350000	0.000000314
1997-08-04 00:00:00	-0.013175000	0.000000185
1997-08-05 00:00:00	-0.003325000	0.000000047
1997-08-06 00:00:00	0.007250000	-0.000000102
1997-08-07 00:00:00	0.018525001	-0.000000261
1997-08-08 00:00:00	0.028900001	-0.000000407
1997-08-09 00:00:00	0.038249999	-0.000000538
1997-08-10 00:00:00	0.046875000	-0.000000660
1997-08-11 00:00:00	0.053925000	-0.000000759
1997-08-12 00:00:00	0.059025001	-0.000000830
1997-08-13 00:00:00	0.062024999	-0.000000873
1997-08-14 00:00:00	0.063424997	-0.000000892
1997-08-15 00:00:00	0.062200002	-0.000000875
1997-08-16 00:00:00	0.059200004	-0.000000833
1997-08-17 00:00:00	0.054800000	-0.000000771
1997-08-18 00:00:00	0.049325000	-0.000000694
1997-08-19 00:00:00	0.043375000	-0.000000610
1997-08-20 00:00:00	0.037524998	-0.000000528
1997-08-21 00:00:00	0.031549998	-0.000000444
1997-08-22 00:00:00	0.025400000	-0.000000357
1997-08-23 00:00:00	0.019900000	-0.000000280
1997-08-24 00:00:00	0.015700001	-0.000000221
1997-08-25 00:00:00	0.010975000	-0.000000154
1997-08-26 00:00:00	0.007100000	-0.000000100
1997-08-27 00:00:00	0.004250000	-0.000000060
1997-08-28 00:00:00	0.001600000	-0.000000023
1997-08-29 00:00:00	-0.000325000	0.000000005
1997-08-30 00:00:00	-0.002425000	0.000000034
1997-08-31 00:00:00	-0.004175000	0.000000059
1997-09-01 00:00:00	-0.006650000	0.000000094
1997-09-02 00:00:00	-0.009300001	0.000000131
1997-09-03 00:00:00	-0.011950000	0.000000168
1997-09-04 00:00:00	-0.015275001	0.000000215
1997-09-05 00:00:00	-0.017925000	0.000000252
1997-09-06 00:00:00	-0.022000000	0.000000310
1997-09-07 00:00:00	-0.024975000	0.000000351
1997-09-08 00:00:00	-0.028825000	0.000000406
1997-09-09 00:00:00	-0.032024998	0.000000451
1997-09-10 00:00:00	-0.035525002	0.000000500
1997-09-11 00:00:00	-0.037974998	0.000000534
1997-09-12 00:00:00	-0.040449999	0.000000569
1997-09-13 00:00:00	-0.041900001	0.000000590
1997-09-14 00:00:00	-0.042950001	0.000000604
1997-09-15 00:00:00	-0.043450002	0.000000611
1997-09-16 00:00:00	-0.043974999	0.000000619
1997-09-17 00:00:00	-0.043800000	0.000000616
1997-09-18 00:00:00	-0.042750001	0.000000601
1997-09-19 00:00:00	-0.041875001	0.000000589
1997-09-20 00:00:00	-0.040650003	0.000000572
1997-09-21 00:00:00	-0.039600000	0.000000557
1997-09-22 00:00:00	-0.038024999	0.000000535
1997-09-23 00:00:00	-0.036075000	0.000000508
1997-09-24 00:00:00	-0.033799998	0.000000476
1997-09-25 00:00:00	-0.031849999	0.000000448
1997-09-26 00:00:00	-0.030099999	0.000000423
1997-09-27 00:00:00	-0.028875001	0.000000406
1997-09-28 00:00:00	-0.027275000	0.000000384
1997-09-29 00:00:00	-0.026374999	0.000000371
1997-09-30 00:00:00	-0.026025001	0.000000366
1997-10-01 00:00:00	-0.025850000	0.000000364
1997-10-02 00:00:00	-0.026374999	0.000000371
1997-10-03 00:00:00	-0.027250001	0.000000383
1997-10-04 00:00:00	-0.027600002	0.000000388
1997-10-05 00:00:00	-0.029224999	0.000000411
1997-10-06 00:00:00	-0.030974999	0.000000436
1997-10-07 00:00:00	-0.032724999	0.000000460
1997-10-08 00:00:00	-0.035174999	0.000000495
1997-10-09 00:00:00	-0.036750000	0.000000517
1997-10-10 00:00:00	-0.038899999	0.000000547
1997-10-11 00:00:00	-0.041175000	0.000000579
1997-10-12 00:00:00	-0.043274999	0.000000609
1997-10-13 00:00:00	-0.045550000	0.000000641
1997-10-14 00:00:00	-0.048049998	0.000000676
1997-10-15 00:00:00	-0.050675001	0.000000713
1997-10-16 00:00:00	-0.053300001	0.000000750
1997-10-17 00:00:00	-0.056100000	0.000000789
1997-10-18 00:00:00	-0.059350003	0.000000835
1997-10-19 00:00:00	-0.062500000	0.000000879
1997-10-20 00:00:00	-0.065825000	0.000000926
1997-10-21 00:00:00	-0.069325000	0.000000975
1997-10-22 00:00:00	-0.072875001	0.000001025
1997-10-23 00:00:00	-0.077649996	0.000001093
1997-10-24 00:00:00	-0.081850000	0.000001152
1997-10-25 00:00:00	-0.086575001	0.000001218
1997-10-26 00:00:00	-0.092100002	0.000001296
1997-10-27 00:00:00	-0.096649997	0.000001360
1997-10-28 00:00:00	-0.102299996	0.000001439
1997-10-29 00:00:00	-0.107024997	0.000001506
1997-10-30 00:00:00	-0.112849995	0.000001588
1997-10-31 00:00:00	-0.117974997	0.000001660
1997-11-01 00:00:00	-0.123750001	0.000001741
1997-11-02 00:00:00	-0.129050002	0.000001816
1997-11-03 00:00:00	-0.134499997	0.000001892
1997-11-04 00:00:00	-0.139475003	0.000001962
1997-11-05 00:00:00	-0.143849999	0.000002024
1997-11-06 00:00:00	-0.147000000	0.000002068
1997-11-07 00:00:00	-0.148949996	0.000002096
1997-11-08 00:00:00	-0.149649993	0.000002106
1997-11-09 00:00:00	-0.148774996	0.000002093
1997-11-10 00:00:00	-0.146674991	0.000002064
1997-11-11 00:00:00	-0.142975003	0.000002012
1997-11-12 00:00:00	-0.138924986	0.000001955
1997-11-13 00:00:00	-0.133650005	0.000001880
1997-11-14 00:00:00	-0.128874987	0.000001813
1997-11-15 00:00:00	-0.123950005	0.000001744
1997-11-16 00:00:00	-0.119549997	0.000001682
1997-11-17 00:00:00	-0.115999997	0.000001632
1997-11-18 00:00:00	-0.112849995	0.000001588
1997-11-19 00:00:00	-0.110224992	0.000001551
1997-11-20 00:00:00	-0.108300000	0.000001524
1997-11-21 00:00:00	-0.107574999	0.000001514
1997-11-22 00:00:00	-0.106700003	0.000001501
1997-11-23 00:00:00	-0.106150001	0.000001493
1997-11-24 00:00:00	-0.105450004	0.000001484
1997-11-25 00:00:00	-0.104750000	0.000001474
1997-11-26 00:00:00	-0.103850000	0.000001461
1997-11-27 00:00:00	-0.102624997	0.000001444
1997-11-28 00:00:00	-0.101225004	0.000001424
1997-11-29 00:00:00	-0.098749995	0.000001389
1997-11-30 00:00:00	-0.095775001	0.000001348
1997-12-01 00:00:00	-0.092600003	0.000001303
1997-12-02 00:00:00	-0.089100003	0.000001254
1997-12-03 00:00:00	-0.085050002	0.000001197
1997-12-04 00:00:00	-0.080450006	0.000001132
1997-12-05 00:00:00	-0.077649996	0.000001093
1997-12-06 00:00:00	-0.074124999	0.000001043
1997-12-07 00:00:00	-0.071474999	0.000001006
1997-12-08 00:00:00	-0.069174998	0.000000973
1997-12-09 00:00:00	-0.067775004	0.000000954
1997-12-10 00:00:00	-0.067274995	0.000000947
1997-12-11 00:00:00	-0.066749997	0.000000939
1997-12-12 00:00:00	-0.067800000	0.000000954
1997-12-13 00:00:00	-0.069550000	0.000000979
1997-12-14 00:00:00	-0.071649998	0.000001008
1997-12-15 00:00:00	-0.075324997	0.000001060
1997-12-16 00:00:00	-0.079075001	0.000001113
1997-12-17 00:00:00	-0.083975002	0.000001182
1997-12-18 00:00:00	-0.088725001	0.000001248
1997-12-19 00:00:00	-0.094549999	0.000001330
1997-12-20 00:00:00	-0.101074994	0.000001422
1997-12-21 00:00:00	-0.107199997	0.000001508
1997-12-22 00:00:00	-0.113749996	0.000001600
1997-12-23 00:00:00	-0.119550005	0.000001682
1997-12-24 00:00:00	-0.125174999	0.000001761
1997-12-25 00:00:00	-0.130324990	0.000001834
1997-12-26 00:00:00	-0.135049999	0.000001900
1997-12-27 00:00:00	-0.138374999	0.000001947
1997-12-28 00:00:00	-0.140674993	0.000001979
1997-12-29 00:00:00	-0.142600000	0.000002006
1997-12-30 00:00:00	-0.143325001	0.000002017
1997-12-31 00:00:00	-0.143674999	0.000002021
1998-01-01 00:00:00	-0.142800003	0.000002009
1998-01-02 00:00:00	-0.141925007	0.000001997
1998-01-03 00:00:00	-0.140000001	0.000001970
1998-01-04 00:00:00	-0.137549996	0.000001935
1998-01-05 00:00:00	-0.134875000	0.000001898
1998-01-06 00:00:00	-0.132200003	0.000001860
1998-01-07 00:00:00	-0.129050002	0.000001816
1998-01-08 00:00:00	-0.125174999	0.000001761
1998-01-09 00:00:00	-0.121299997	0.000001707
1998-01-10 00:00:00	-0.116925001	0.000001645
1998-01-11 00:00:00	-0.113375001	0.000001595
1998-01-12 00:00:00	-0.108975008	0.000001533
1998-01-13 00:00:00	-0.105274998	0.000001481
1998-01-14 00:00:00	-0.101374999	0.000001426
1998-01-15 00:00:00	-0.097175002	0.000001367
1998-01-16 00:00:00	-0.092249997	0.000001298
1998-01-17 00:00:00	-0.085900001	0.000001209
1998-01-18 00:00:00	-0.079200000	0.000001114
1998-01-19 00:00:00	-0.071125001	0.000001001
1998-01-20 00:00:00	-0.062300000	0.000000877
1998-01-21 00:00:00	-0.052450001	0.000000738
1998-01-22 00:00:00	-0.042575002	0.000000599
1998-01-23 00:00:00	-0.033600003	0.000000473
1998-01-24 00:00:00	-0.025850000	0.000000364
1998-01-25 00:00:00	-0.020050000	0.000000282
1998-01-26 00:00:00	-0.015975000	0.000000225
1998-01-27 00:00:00	-0.014400000	0.000000203
1998-01-28 00:00:00	-0.014225001	0.000000200
1998-01-29 00:00:00	-0.016700000	0.000000235
1998-01-30 00:00:00	-0.020025000	0.000000282
1998-01-31 00:00:00	-0.024775000	0.000000349
1998-02-01 00:00:00	-0.030600000	0.000000431
1998-02-02 00:00:00	-0.036049999	0.000000507
1998-02-03 00:00:00	-0.041350000	0.000000582
1998-02-04 00:00:00	-0.046799999	0.000000658
1998-02-05 00:00:00	-0.051749997	0.000000728
1998-02-06 00:00:00	-0.056149997	0.000000790
1998-02-07 00:00:00	-0.058950000	0.000000829
1998-02-08 00:00:00	-0.061774999	0.000000869
1998-02-09 00:00:00	-0.063024998	0.000000887
1998-02-10 00:00:00	-0.062325001	0.000000877
1998-02-11 00:00:00	-0.061974999	0.000000872
1998-02-12 00:00:00	-0.059675001	0.000000840
1998-02-13 00:00:00	-0.057050001	0.000000803
1998-02-14 00:00:00	-0.054375000	0.000000765
1998-02-15 00:00:00	-0.051200002	0.000000720
1998-02-16 00:00:00	-0.048400000	0.000000681
1998-02-17 00:00:00	-0.046475001	0.000000654
1998-02-18 00:00:00	-0.044725001	0.000000629
1998-02-19 00:00:00	-0.043299999	0.000000609
1998-02-20 00:00:00	-0.042774998	0.000000602
1998-02-21 00:00:00	-0.042774998	0.000000602
1998-02-22 00:00:00	-0.042250000	0.000000594
1998-02-23 00:00:00	-0.042950001	0.000000604
1998-02-24 00:00:00	-0.042774998	0.000000602
1998-02-25 00:00:00	-0.042399999	0.000000597
1998-02-26 00:00:00	-0.042575002	0.000000599
1998-02-27 00:00:00	-0.041350000	0.000000582
1998-02-28 00:00:00	-0.040999997	0.000000577
1998-03-01 00:00:00	-0.039774999	0.000000560
1998-03-02 00:00:00	-0.038900003	0.000000547
1998-03-03 00:00:00	-0.037675001	0.000000530
1998-03-04 00:00:00	-0.036799997	0.000000518
1998-03-05 00:00:00	-0.035750002	0.000000503
1998-03-06 00:00:00	-0.034474999	0.000000485
1998-03-07 00:00:00	-0.033425000	0.000000470
1998-03-08 00:00:00	-0.032025002	0.000000451
1998-03-09 00:00:00	-0.030950001	0.000000435
1998-03-10 00:00:00	-0.029200001	0.000000411
1998-03-11 00:00:00	-0.027600000	0.000000388
1998-03-12 00:00:00	-0.025850002	0.000000364
1998-03-13 00:00:00	-0.024800001	0.000000349
1998-03-14 00:00:00	-0.023925001	0.000000337
1998-03-15 00:00:00	-0.023225000	0.000000327
1998-03-16 00:00:00	-0.023575000	0.000000332
1998-03-17 00:00:00	-0.024075000	0.000000339
1998-03-18 00:00:00	-0.025674999	0.000000361
1998-03-19 00:00:00	-0.027474999	0.000000387
1998-03-20 00:00:00	-0.029749999	0.000000419
1998-03-21 00:00:00	-0.032550000	0.000000458
1998-03-22 00:00:00	-0.035000000	0.000000492
1998-03-23 00:00:00	-0.037825003	0.000000532
1998-03-24 00:00:00	-0.039950002	0.000000562
1998-03-25 00:00:00	-0.042050000	0.000000592
1998-03-26 00:00:00	-0.042750001	0.000000601
1998-03-27 00:00:00	-0.043450002	0.000000611
1998-03-28 00:00:00	-0.043625001	0.000000614
1998-03-29 00:00:00	-0.042750001	0.000000601
1998-03-30 00:00:00	-0.041699998	0.000000587
1998-03-31 00:00:00	-0.040124997	0.000000565
1998-04-01 00:00:00	-0.038325001	0.000000539
1998-04-02 00:00:00	-0.035174999	0.000000495
1998-04-03 00:00:00	-0.031850003	0.000000448
1998-04-04 00:00:00	-0.028175000	0.000000396
1998-04-05 00:00:00	-0.023375001	0.000000329
1998-04-06 00:00:00	-0.018275000	0.000000257
1998-04-07 00:00:00	-0.012300000	0.000000173
1998-04-08 00:00:00	-0.006650000	0.000000094
1998-04-09 00:00:00	-0.000675000	0.000000009
1998-04-10 00:00:00	0.005325000	-0.000000075
1998-04-11 00:00:00	0.011500001	-0.000000162
1998-04-12 00:00:00	0.017124999	-0.000000241
1998-04-13 00:00:00	0.022050001	-0.000000310
1998-04-14 00:00:00	0.026625000	-0.000000375
1998-04-15 00:00:00	0.029625000	-0.000000417
1998-04-16 00:00:00	0.032125000	-0.000000452
1998-04-17 00:00:00	0.033000000	-0.000000464
1998-04-18 00:00:00	0.033349998	-0.000000469
1998-04-19 00:00:00	0.031575002	-0.000000444
1998-04-20 00:00:00	0.028574999	-0.000000402
1998-04-21 00:00:00	0.025225000	-0.000000355
1998-04-22 00:00:00	0.021000000	-0.000000295
1998-04-23 00:00:00	0.015525000	-0.000000218
1998-04-24 00:00:00	0.009575000	-0.000000135
1998-04-25 00:00:00	0.003025000	-0.000000043
1998-04-26 00:00:00	-0.004000000	0.000000056
1998-04-27 00:00:00	-0.011600001	0.000000163
1998-04-28 00:00:00	-0.018800000	0.000000265
1998-04-29 00:00:00	-0.026549999	0.000000374
1998-04-30 00:00:00	-0.033750001	0.000000475
1998-05-01 00:00:00	-0.040449999	0.000000569
1998-05-02 00:00:00	-0.047674999	0.000000671
1998-05-03 00:00:00	-0.054025002	0.000000760
1998-05-04 00:00:00	-0.059824996	0.000000842
1998-05-05 00:00:00	-0.066524997	0.000000936
1998-05-06 00:00:00	-0.072150007	0.000001015
1998-05-07 00:00:00	-0.078675002	0.000001107
1998-05-08 00:00:00	-0.084500000	0.000001189
1998-05-09 00:00:00	-0.089575008	0.000001260
1998-05-10 00:00:00	-0.094349995	0.000001327
1998-05-11 00:00:00	-0.098399997	0.000001384
1998-05-12 00:00:00	-0.102449998	0.000001441
1998-05-13 00:00:00	-0.104924999	0.000001476
1998-05-14 00:00:00	-0.107024997	0.000001506
1998-05-15 00:00:00	-0.108774997	0.000001530
1998-05-16 00:00:00	-0.109324992	0.000001538
1998-05-17 00:00:00	-0.109500006	0.000001541
1998-05-18 00:00:00	-0.109324999	0.000001538
1998-05-19 00:00:00	-0.108075000	0.000001521
1998-05-20 00:00:00	-0.107375003	0.000001511
1998-05-21 00:00:00	-0.105975002	0.000001491
1998-05-22 00:00:00	-0.103700005	0.000001459
1998-05-23 00:00:00	-0.102100000	0.000001437
1998-05-24 00:00:00	-0.099624999	0.000001402
1998-05-25 00:00:00	-0.097700000	0.000001375
1998-05-26 00:00:00	-0.095775001	0.000001348
1998-05-27 00:00:00	-0.094500005	0.000001330
1998-05-28 00:00:00	-0.093449995	0.000001315
1998-05-29 00:00:00	-0.093099996	0.000001310
1998-05-30 00:00:00	-0.093274996	0.000001312
1998-05-31 00:00:00	-0.093099996	0.000001310
1998-06-01 00:00:00	-0.093975000	0.000001322
1998-06-02 00:00:00	-0.094149999	0.000001325
1998-06-03 00:00:00	-0.094675004	0.000001332
1998-06-04 00:00:00	-0.094500005	0.000001330
1998-06-05 00:00:00	-0.093450002	0.000001315
1998-06-06 00:00:00	-0.092225000	0.000001298
1998-06-07 00:00:00	-0.090124995	0.000001268
1998-06-08 00:00:00	-0.088375002	0.000001243
1998-06-09 00:00:00	-0.085924998	0.000001209
1998-06-10 00:00:00	-0.083250001	0.000001171
1998-06-11 00:00:00	-0.080250002	0.000001129
1998-06-12 00:00:00	-0.076750003	0.000001080
1998-06-13 00:00:00	-0.073050000	0.000001028
1998-06-14 00:00:00	-0.069174998	0.000000973
1998-06-15 00:00:00	-0.064049996	0.000000901
1998-06-16 00:00:00	-0.059150003	0.000000832
1998-06-17 00:00:00	-0.053499997	0.000000753
1998-06-18 00:00:00	-0.048025001	0.000000676
1998-06-19 00:00:00	-0.042424999	0.000000597
1998-06-20 00:00:00	-0.036950000	0.000000520
1998-06-21 00:00:00	-0.031475000	0.000000443
1998-06-22 00:00:00	-0.026400000	0.000000371
1998-06-23 00:00:00	-0.022149999	0.000000312
1998-06-24 00:00:00	-0.018275000	0.000000257
1998-06-25 00:00:00	-0.015300000	0.000000215
1998-06-26 00:00:00	-0.012125000	0.000000171
1998-06-27 00:00:00	-0.009475000	0.000000133
1998-06-28 00:00:00	-0.007525000	0.000000106
1998-06-29 00:00:00	-0.006975000	0.000000098
1998-06-30 00:00:00	-0.006800000	0.000000096
1998-07-01 00:00:00	-0.007325000	0.000000103
1998-07-02 00:00:00	-0.009275000	0.000000130
1998-07-03 00:00:00	-0.012150000	0.000000171
1998-07-04 00:00:00	-0.016175000	0.000000228
1998-07-05 00:00:00	-0.021250000	0.000000299
1998-07-06 00:00:00	-0.027300000	0.000000384
1998-07-07 00:00:00	-0.033775002	0.000000475
1998-07-08 00:00:00	-0.041000001	0.000000577
1998-07-09 00:00:00	-0.047875002	0.000000674
1998-07-10 00:00:00	-0.055799998	0.000000785
1998-07-11 00:00:00	-0.063024998	0.000000887
1998-07-12 00:00:00	-0.070574999	0.000000993
1998-07-13 00:00:00	-0.077999994	0.000001097
1998-07-14 00:00:00	-0.083600000	0.000001176
1998-07-15 00:00:00	-0.088900000	0.000001251
1998-07-16 00:00:00	-0.092600003	0.000001303
1998-07-17 00:00:00	-0.094900005	0.000001335
1998-07-18 00:00:00	-0.095950000	0.000001350
1998-07-19 00:00:00	-0.094899997	0.000001335
1998-07-20 00:00:00	-0.092774995	0.000001305
1998-07-21 00:00:00	-0.089774996	0.000001263
1998-07-22 00:00:00	-0.086975001	0.000001224
1998-07-23 00:00:00	-0.083600000	0.000001176
1998-07-24 00:00:00	-0.080449998	0.000001132
1998-07-25 00:00:00	-0.077450007	0.000001090
1998-07-26 00:00:00	-0.075149998	0.000001057
1998-07-27 00:00:00	-0.073224999	0.000001030
1998-07-28 00:00:00	-0.071999997	0.000001013
1998-07-29 00:00:00	-0.070749998	0.000000995
1998-07-30 00:00:00	-0.069875002	0.000000983
1998-07-31 00:00:00	-0.068650000	0.000000966
1998-08-01 00:00:00	-0.068099998	0.000000958
1998-08-02 00:00:00	-0.067049995	0.000000943
1998-08-03 00:00:00	-0.065825000	0.000000926
1998-08-04 00:00:00	-0.064250007	0.000000904
1998-08-05 00:00:00	-0.063199997	0.000000889
1998-08-06 00:00:00	-0.061975002	0.000000872
1998-08-07 00:00:00	-0.061100002	0.000000860
1998-08-08 00:00:00	-0.060549997	0.000000852
1998-08-09 00:00:00	-0.059500001	0.000000837
1998-08-10 00:00:00	-0.058800001	0.000000827
1998-08-11 00:00:00	-0.058625001	0.000000825
1998-08-12 00:00:00	-0.058800001	0.000000827
1998-08-13 00:00:00	-0.060024999	0.000000845
1998-08-14 00:00:00	-0.061249997	0.000000862
1998-08-15 00:00:00	-0.063525006	0.000000894
1998-08-16 00:00:00	-0.066875003	0.000000941
1998-08-17 00:00:00	-0.071125001	0.000001001
1998-08-18 00:00:00	-0.076224998	0.000001072
1998-08-19 00:00:00	-0.081149995	0.000001142
1998-08-20 00:00:00	-0.086625002	0.000001219
1998-08-21 00:00:00	-0.091025002	0.000001281
1998-08-22 00:00:00	-0.094875000	0.000001335
1998-08-23 00:00:00	-0.097700000	0.000001375
1998-08-24 00:00:00	-0.098600000	0.000001387
1998-08-25 00:00:00	-0.099299997	0.000001397
1998-08-26 00:00:00	-0.098049998	0.000001380
1998-08-27 00:00:00	-0.096649997	0.000001360
1998-08-28 00:00:00	-0.094700001	0.000001332
1998-08-29 00:00:00	-0.092950001	0.000001308
1998-08-30 00:00:00	-0.091175005	0.000001283
1998-08-31 00:00:00	-0.090300001	0.000001270
1998-09-01 00:00:00	-0.089599997	0.000001261
1998-09-02 00:00:00	-0.088699996	0.000001248
1998-09-03 00:00:00	-0.089074999	0.000001253
1998-09-04 00:00:00	-0.089249998	0.000001256
1998-09-05 00:00:00	-0.089800000	0.000001263
1998-09-06 00:00:00	-0.090849996	0.000001278
1998-09-07 00:00:00	-0.091900006	0.000001293
1998-09-08 00:00:00	-0.092574999	0.000001302
1998-09-09 00:00:00	-0.093800001	0.000001320
1998-09-10 00:00:00	-0.094149999	0.000001325
1998-09-11 00:00:00	-0.094324991	0.000001327
1998-09-12 00:00:00	-0.094150007	0.000001325
1998-09-13 00:00:00	-0.093449995	0.000001315
1998-09-14 00:00:00	-0.091000006	0.000001280
1998-09-15 00:00:00	-0.088174999	0.000001241
1998-09-16 00:00:00	-0.084649995	0.000001191
1998-09-17 00:00:00	-0.080274999	0.000001129
1998-09-18 00:00:00	-0.075874999	0.000001068
1998-09-19 00:00:00	-0.071775004	0.000001010
1998-09-20 00:00:00	-0.067399994	0.000000948
1998-09-21 00:00:00	-0.063374996	0.000000892
1998-09-22 00:00:00	-0.060175002	0.000000847
1998-09-23 00:00:00	-0.057025000	0.000000802
1998-09-24 00:00:00	-0.053675000	0.000000755
1998-09-25 00:00:00	-0.050499998	0.000000711
1998-09-26 00:00:00	-0.047300000	0.000000665
1998-09-27 00:00:00	-0.043975003	0.000000619
1998-09-28 00:00:00	-0.040125001	0.000000565
1998-09-29 00:00:00	-0.035899997	0.000000505
1998-09-30 00:00:00	-0.032175001	0.000000453
1998-10-01 00:00:00	-0.028475001	0.000000401
1998-10-02 00:00:00	-0.025325000	0.000000356
1998-10-03 00:00:00	-0.022875000	0.000000322
1998-10-04 00:00:00	-0.021125000	0.000000297
1998-10-05 00:00:00	-0.020725001	0.000000292
1998-10-06 00:00:00	-0.021074999	0.000000297
1998-10-07 00:00:00	-0.022700001	0.000000319
1998-10-08 00:00:00	-0.025325000	0.000000356
1998-10-09 00:00:00	-0.028500000	0.000000401
1998-10-10 00:00:00	-0.031999998	0.000000450
1998-10-11 00:00:00	-0.035350002	0.000000497
1998-10-12 00:00:00	-0.038699999	0.000000544
1998-10-13 00:00:00	-0.041875001	0.000000589
1998-10-14 00:00:00	-0.043825001	0.000000617
1998-10-15 00:00:00	-0.045225002	0.000000636
1998-10-16 00:00:00	-0.046450000	0.000000654
1998-10-17 00:00:00	-0.047699999	0.000000671
1998-10-18 00:00:00	-0.048575003	0.000000683
1998-10-19 00:00:00	-0.049100000	0.000000691
1998-10-20 00:00:00	-0.049975000	0.000000703
1998-10-21 00:00:00	-0.050850000	0.000000715
1998-10-22 00:00:00	-0.051374998	0.000000723
1998-10-23 00:00:00	-0.051200002	0.000000720
1998-10-24 00:00:00	-0.051550001	0.000000725
1998-10-25 00:00:00	-0.051025003	0.000000718
1998-10-26 00:00:00	-0.050850000	0.000000715
1998-10-27 00:00:00	-0.050324999	0.000000708
1998-10-28 00:00:00	-0.050324999	0.000000708
1998-10-29 00:00:00	-0.050850000	0.000000715
1998-10-30 00:00:00	-0.051550001	0.000000725
1998-10-31 00:00:00	-0.052949999	0.000000745
1998-11-01 00:00:00	-0.055600002	0.000000782
1998-11-02 00:00:00	-0.058425002	0.000000822
1998-11-03 00:00:00	-0.061600000	0.000000867
1998-11-04 00:00:00	-0.065475002	0.000000921
1998-11-05 00:00:00	-0.070050001	0.000000986
1998-11-06 00:00:00	-0.074100003	0.000001043
1998-11-07 00:00:00	-0.077975005	0.000001097
1998-11-08 00:00:00	-0.082175002	0.000001156
1998-11-09 00:00:00	-0.085549995	0.000001204
1998-11-10 00:00:00	-0.087825000	0.000001236
1998-11-11 00:00:00	-0.090825006	0.000001278
1998-11-12 00:00:00	-0.092574999	0.000001302
1998-11-13 00:00:00	-0.093975000	0.000001322
1998-11-14 00:00:00	-0.095025003	0.000001337
1998-11-15 00:00:00	-0.096074998	0.000001352
1998-11-16 00:00:00	-0.098025002	0.000001379
1998-11-17 00:00:00	-0.099274993	0.000001397
1998-11-18 00:00:00	-0.099799998	0.000001404
1998-11-19 00:00:00	-0.101199999	0.000001424
1998-11-20 00:00:00	-0.102249995	0.000001439
1998-11-21 00:00:00	-0.102424994	0.000001441
1998-11-22 00:00:00	-0.102249995	0.000001439
1998-11-23 00:00:00	-0.101199999	0.000001424
1998-11-24 00:00:00	-0.099975005	0.000001407
1998-11-25 00:00:00	-0.098049998	0.000001380
1998-11-26 00:00:00	-0.094724998	0.000001333
1998-11-27 00:00:00	-0.091549993	0.000001288
1998-11-28 00:00:00	-0.087650001	0.000001233
1998-11-29 00:00:00	-0.083600000	0.000001176
1998-11-30 00:00:00	-0.079575002	0.000001120
1998-12-01 00:00:00	-0.076250002	0.000001073
1998-12-02 00:00:00	-0.072700001	0.000001023
1998-12-03 00:00:00	-0.070050001	0.000000986
1998-12-04 00:00:00	-0.067924999	0.000000956
1998-12-05 00:00:00	-0.066699997	0.000000938
1998-12-06 00:00:00	-0.066000000	0.000000929
1998-12-07 00:00:00	-0.065475002	0.000000921
1998-12-08 00:00:00	-0.065650001	0.000000924
1998-12-09 00:00:00	-0.065674998	0.000000924
1998-12-10 00:00:00	-0.066199996	0.000000931
1998-12-11 00:00:00	-0.064949997	0.000000914
1998-12-12 00:00:00	-0.064250000	0.000000904
1998-12-13 00:00:00	-0.063550003	0.000000894
1998-12-14 00:00:00	-0.062300000	0.000000877
1998-12-15 00:00:00	-0.060550001	0.000000852
1998-12-16 00:00:00	-0.058975004	0.000000830
1998-12-17 00:00:00	-0.057050001	0.000000803
1998-12-18 00:00:00	-0.054550000	0.000000768
1998-12-19 00:00:00	-0.051399998	0.000000723
1998-12-20 00:00:00	-0.047675002	0.000000671
1998-12-21 00:00:00	-0.043125004	0.000000607
